index,host_identity_verified,instant_bookable,price,service_fee,minimum_nights,review_rate_number,boro_bronx,boro_brooklyn,boro_manhattan,boro_queens,boro_staten,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,room_type_entire,room_type_hotelr,room_type_privater,room_type_sharedr
22264,True,True,1051.0,210.0,3.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22265,False,True,623.0,125.0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False
22266,False,True,957.0,191.0,1.0,2.0,False,False,False,True,False,True,False,False,False,False,True,False
22267,False,False,350.0,70.0,60.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
22268,True,True,490.0,98.0,1.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False
22269,False,True,747.0,149.0,15.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
22270,False,False,526.0,105.0,1.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False
22271,False,False,718.0,144.0,3.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
22272,True,True,406.0,81.0,30.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22273,True,True,694.0,139.0,30.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
22274,True,True,740.0,148.0,30.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
22275,True,True,1178.0,236.0,30.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
22276,False,False,1136.0,227.0,30.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
22277,False,False,884.0,177.0,30.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
22278,False,False,598.0,120.0,30.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22279,False,False,872.0,174.0,30.0,1.0,False,False,True,False,False,True,False,False,True,False,False,False
22280,False,True,153.0,31.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
22281,False,False,683.0,137.0,30.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
22282,True,False,822.0,164.0,2.0,5.0,False,True,False,False,False,True,False,False,False,False,True,False
22283,False,False,723.0,145.0,4.0,1.0,False,False,True,False,False,False,True,False,True,False,False,False
22284,True,False,1054.0,211.0,120.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
22285,True,False,630.0,126.0,2.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22286,False,False,61.0,12.0,30.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
22287,False,True,833.0,167.0,1.0,1.0,False,False,True,False,False,False,False,True,False,False,True,False
22288,True,True,537.0,107.0,5.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
22289,True,True,1147.0,229.0,30.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
22290,False,False,1134.0,227.0,1.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22291,False,False,1112.0,222.0,1.0,1.0,False,False,False,True,False,True,False,False,False,False,True,False
22292,False,False,351.0,70.0,30.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
22293,False,False,109.0,22.0,3.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
22294,False,False,353.0,71.0,20.0,2.0,False,False,False,True,False,True,False,False,True,False,False,False
22295,False,True,463.0,93.0,30.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
22296,True,False,631.0,126.0,90.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
22297,False,True,589.0,118.0,14.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False
22298,False,True,1154.0,231.0,30.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
22299,True,False,825.0,165.0,90.0,1.0,False,False,False,True,False,False,True,False,False,False,True,False
22300,False,True,1175.0,235.0,2.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
22301,True,False,925.0,185.0,3.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
22302,False,False,641.0,128.0,30.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
22303,False,True,737.0,147.0,30.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
22304,True,True,985.0,197.0,1.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
22305,True,False,134.0,27.0,30.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
22306,True,True,403.0,81.0,6.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
22307,False,False,256.0,51.0,1.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
22308,False,False,504.0,101.0,30.0,5.0,False,False,False,True,False,False,True,False,True,False,False,False
22309,False,False,71.0,14.0,5.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
22310,False,False,259.0,52.0,4.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22311,True,False,176.0,35.0,30.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
22312,True,True,865.0,173.0,30.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
22313,True,False,284.0,57.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
22314,False,False,462.0,92.0,30.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
22315,True,True,143.0,29.0,30.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
22316,True,True,1064.0,213.0,30.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
22317,True,True,261.0,52.0,18.0,2.0,False,False,False,True,False,False,True,False,True,False,False,False
22318,True,False,839.0,168.0,30.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
22319,False,False,1037.0,207.0,5.0,1.0,False,False,True,False,False,False,False,True,False,False,True,False
22320,False,True,885.0,177.0,1.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
22321,False,True,713.0,143.0,2.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
22322,False,False,349.0,70.0,7.0,1.0,False,False,True,False,False,False,False,True,False,False,True,False
22323,True,True,830.0,166.0,1.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
22324,False,True,77.0,15.0,3.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
22325,True,True,516.0,103.0,1.0,3.0,False,False,False,True,False,True,False,False,False,False,True,False
22326,True,False,169.0,34.0,30.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
22327,False,False,925.0,185.0,30.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22328,False,True,781.0,156.0,5.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
22329,True,True,926.0,185.0,30.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
22330,True,False,1033.0,207.0,30.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
22331,False,True,724.0,145.0,30.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
22332,True,False,84.0,17.0,1.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
22333,True,False,987.0,197.0,28.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
22334,True,True,228.0,46.0,3.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
22335,False,False,173.0,35.0,4.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
22336,True,True,650.0,130.0,2.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
22337,False,True,430.0,86.0,30.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22338,False,False,745.0,149.0,2.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
22339,True,False,481.0,96.0,7.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
22340,False,True,446.0,89.0,30.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
22341,True,False,693.0,139.0,1.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
22342,False,True,592.0,118.0,30.0,1.0,False,False,False,True,False,True,False,False,True,False,False,False
22343,False,False,1086.0,217.0,30.0,4.0,False,False,False,True,False,False,False,True,False,False,True,False
22344,False,False,174.0,35.0,2.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
22345,False,True,505.0,101.0,3.0,1.0,False,False,False,True,False,True,False,False,False,False,True,False
22346,False,False,985.0,197.0,5.0,2.0,False,False,True,False,False,False,False,True,False,False,True,False
22347,True,False,889.0,178.0,2.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
22348,False,False,784.0,157.0,2.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22349,True,False,401.0,80.0,28.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
22350,False,True,1084.0,217.0,29.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
22351,True,False,440.0,88.0,7.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False
22352,True,True,81.0,16.0,3.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
22353,False,True,1108.0,222.0,1.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
22354,True,True,268.0,54.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
22355,False,True,817.0,163.0,4.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
22356,True,True,867.0,173.0,5.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False
22357,True,False,454.0,91.0,2.0,5.0,False,True,False,False,False,True,False,False,False,False,True,False
22358,True,False,790.0,158.0,4.0,3.0,False,False,False,True,False,True,False,False,False,False,True,False
22359,False,True,1012.0,202.0,2.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22360,False,True,1001.0,200.0,7.0,5.0,False,False,False,True,False,False,True,False,False,False,True,False
22361,False,False,626.0,125.0,5.0,1.0,False,False,True,False,False,False,False,True,False,False,True,False
22362,True,False,1167.0,233.0,4.0,1.0,False,False,True,False,False,False,False,True,False,False,False,True
22363,False,False,430.0,86.0,15.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22364,True,True,900.0,180.0,3.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
22365,True,True,521.0,104.0,2.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
22366,False,False,902.0,180.0,1.0,3.0,True,False,False,False,False,False,True,False,False,False,True,False
22367,True,True,308.0,62.0,2.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
22368,True,True,489.0,98.0,2.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
22369,False,True,138.0,28.0,7.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
22370,False,False,927.0,185.0,7.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
22371,False,True,974.0,195.0,2.0,1.0,False,False,True,False,False,False,True,False,True,False,False,False
22372,True,True,348.0,70.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,True
22373,True,True,647.0,129.0,2.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
22374,True,True,1035.0,207.0,3.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
22375,True,False,666.0,133.0,3.0,1.0,False,False,False,True,False,False,True,False,False,False,True,False
22376,True,True,962.0,192.0,8.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
22377,True,False,512.0,102.0,3.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
22378,True,False,409.0,82.0,5.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22379,True,True,1011.0,202.0,1.0,1.0,False,False,False,True,False,True,False,False,False,False,True,False
22380,False,True,688.0,138.0,3.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
22381,False,False,1029.0,206.0,3.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22382,True,True,874.0,175.0,7.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
22383,True,True,448.0,90.0,1.0,1.0,False,False,True,False,False,False,True,False,True,False,False,False
22384,True,False,483.0,97.0,5.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
22385,False,True,439.0,88.0,4.0,4.0,False,False,True,False,False,False,False,True,False,False,True,False
22386,True,False,140.0,28.0,6.0,4.0,False,False,False,True,False,True,False,False,True,False,False,False
22387,True,False,473.0,95.0,12.0,3.0,False,False,False,True,False,True,False,False,False,False,True,False
22388,False,False,831.0,166.0,30.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
22389,False,False,678.0,136.0,4.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22390,False,True,177.0,35.0,10.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22391,False,False,1196.0,239.0,1.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22392,False,True,1093.0,219.0,2.0,4.0,True,False,False,False,False,False,True,False,False,False,True,False
22393,True,True,818.0,164.0,3.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False
22394,False,False,846.0,169.0,7.0,4.0,False,False,False,True,False,True,False,False,False,False,True,False
22395,True,False,740.0,148.0,365.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False
22396,True,False,182.0,36.0,1.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
22397,True,True,879.0,176.0,5.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
22398,False,False,476.0,95.0,5.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
22399,False,True,1095.0,219.0,4.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False
22400,True,False,1132.0,226.0,3.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False
22401,False,True,1159.0,232.0,3.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
22402,False,True,471.0,94.0,1.0,4.0,False,False,False,True,False,False,True,False,False,False,True,False
22403,True,True,358.0,72.0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False
22404,True,False,1063.0,213.0,5.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
22405,False,True,648.0,130.0,3.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
22406,True,True,134.0,27.0,4.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
22407,False,False,867.0,173.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False
22408,True,True,544.0,109.0,30.0,5.0,False,False,False,True,False,False,False,True,True,False,False,False
22409,True,False,257.0,51.0,30.0,4.0,True,False,False,False,False,False,False,True,False,False,True,False
22410,True,False,373.0,75.0,3.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
22411,False,True,517.0,103.0,4.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
22412,True,True,944.0,189.0,2.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
22413,False,True,390.0,78.0,6.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
22414,True,False,236.0,47.0,1.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22415,False,True,1136.0,227.0,7.0,1.0,False,True,False,False,False,False,False,True,True,False,False,False
22416,False,True,1096.0,219.0,15.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
22417,True,False,622.0,124.0,7.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22418,False,False,795.0,159.0,4.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
22419,True,False,708.0,142.0,3.0,5.0,False,True,False,False,False,True,False,False,False,False,True,False
22420,False,False,603.0,121.0,3.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
22421,False,False,1006.0,201.0,3.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
22422,True,True,575.0,115.0,15.0,1.0,False,False,False,True,False,False,True,False,False,False,True,False
22423,False,False,769.0,154.0,3.0,5.0,False,True,False,False,False,True,False,False,False,False,False,True
22424,False,False,284.0,57.0,2.0,2.0,False,True,False,False,False,False,False,True,False,False,False,True
22425,False,False,402.0,80.0,5.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False
22426,False,False,546.0,109.0,3.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22427,False,True,81.0,16.0,30.0,3.0,False,False,False,True,False,True,False,False,True,False,False,False
22428,False,False,1091.0,218.0,3.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
22429,False,True,1045.0,209.0,2.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
22430,True,True,974.0,195.0,15.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
22431,True,True,223.0,45.0,5.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
22432,False,True,1182.0,236.0,3.0,1.0,False,False,False,True,False,True,False,False,True,False,False,False
22433,False,True,118.0,24.0,2.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22434,False,False,895.0,179.0,30.0,1.0,False,True,False,False,False,False,False,True,True,False,False,False
22435,False,False,236.0,47.0,13.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False
22436,False,True,576.0,115.0,20.0,1.0,False,False,True,False,False,True,False,False,True,False,False,False
22437,True,True,478.0,96.0,28.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
22438,False,False,226.0,45.0,3.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
22439,True,True,758.0,152.0,1.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False
22440,True,True,755.0,151.0,7.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
22441,False,True,722.0,144.0,2.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
22442,False,True,1164.0,233.0,30.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
22443,True,False,1056.0,211.0,3.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
22444,False,True,815.0,163.0,12.0,1.0,False,True,False,False,False,True,False,False,True,False,False,False
22445,True,True,645.0,129.0,4.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
22446,False,True,490.0,98.0,7.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False
22447,True,False,169.0,34.0,7.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22448,True,False,857.0,171.0,2.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
22449,False,True,578.0,116.0,3.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
22450,True,True,414.0,83.0,5.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
22451,False,False,781.0,156.0,7.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
22452,False,True,584.0,117.0,7.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
22453,True,True,449.0,90.0,6.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
22454,False,False,939.0,188.0,6.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
22455,False,False,523.0,105.0,7.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
22456,True,False,1148.0,230.0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
22457,False,False,237.0,47.0,1.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
22458,False,True,205.0,41.0,2.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
22459,False,True,867.0,173.0,30.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
22460,True,False,517.0,103.0,5.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False
22461,False,True,746.0,149.0,7.0,3.0,True,False,False,False,False,False,False,True,True,False,False,False
22462,False,False,752.0,150.0,15.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
22463,False,True,1110.0,222.0,5.0,3.0,False,False,False,True,False,True,False,False,False,False,True,False
22464,False,True,871.0,174.0,7.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False
22465,False,False,1141.0,228.0,3.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
22466,False,False,162.0,32.0,2.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
22467,True,False,1153.0,231.0,4.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22468,False,False,428.0,86.0,3.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
22469,False,True,154.0,31.0,14.0,1.0,False,False,True,False,False,True,False,False,False,False,False,True
22470,True,False,819.0,164.0,7.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
22471,True,True,1144.0,229.0,4.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
22472,False,True,1167.0,233.0,4.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
22473,True,True,105.0,21.0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
22474,False,False,990.0,198.0,2.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
22475,True,True,1118.0,224.0,2.0,1.0,False,True,False,False,False,True,False,False,True,False,False,False
22476,False,False,615.0,123.0,4.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
22477,False,False,416.0,83.0,1.0,3.0,False,False,False,True,False,False,False,True,False,False,True,False
22478,True,False,304.0,61.0,4.0,1.0,False,True,False,False,False,True,False,False,True,False,False,False
22479,True,False,673.0,135.0,4.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
22480,False,False,697.0,139.0,1.0,1.0,False,False,True,False,False,False,True,False,True,False,False,False
22481,True,False,1162.0,232.0,1.0,4.0,False,False,True,False,False,False,False,True,False,False,True,False
22482,True,True,987.0,197.0,4.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
22483,False,True,1049.0,210.0,2.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
22484,True,False,746.0,149.0,3.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
22485,False,True,907.0,181.0,1.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22486,True,True,751.0,150.0,3.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
22487,False,False,268.0,54.0,1.0,3.0,False,False,False,True,False,False,False,True,False,False,True,False
22488,False,False,918.0,184.0,3.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22489,False,False,804.0,161.0,3.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
22490,True,True,339.0,68.0,1.0,1.0,False,False,True,False,False,False,False,True,False,False,False,True
22491,False,True,1128.0,226.0,1.0,5.0,False,True,False,False,False,True,False,False,True,False,False,False
22492,True,False,333.0,67.0,7.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False
22493,True,False,353.0,71.0,2.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
22494,False,False,280.0,56.0,7.0,1.0,False,False,True,False,False,True,False,False,True,False,False,False
22495,False,False,589.0,118.0,30.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
22496,False,False,240.0,48.0,3.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
22497,True,True,429.0,86.0,2.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
22498,False,False,606.0,121.0,1.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
22499,True,False,380.0,76.0,1.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
22500,True,False,204.0,41.0,6.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
22501,False,True,993.0,199.0,3.0,3.0,False,False,False,True,False,False,True,False,False,False,True,False
22502,True,False,1048.0,210.0,30.0,3.0,False,True,False,False,False,False,True,False,False,False,False,True
22503,False,False,215.0,43.0,1.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
22504,False,True,378.0,76.0,2.0,5.0,False,False,False,True,False,False,False,True,False,False,True,False
22505,False,False,204.0,41.0,5.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22506,False,True,488.0,98.0,3.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
22507,True,True,831.0,166.0,3.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False
22508,True,False,545.0,109.0,2.0,4.0,False,False,False,True,False,False,False,True,False,False,True,False
22509,True,False,487.0,97.0,3.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22510,False,False,377.0,75.0,7.0,5.0,True,False,False,False,False,False,True,False,True,False,False,False
22511,True,True,881.0,176.0,4.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
22512,True,False,716.0,143.0,3.0,4.0,False,False,True,False,False,False,False,True,False,False,True,False
22513,False,True,824.0,165.0,5.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
22514,True,False,796.0,159.0,4.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
22515,False,False,1070.0,214.0,3.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
22516,False,True,865.0,173.0,3.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
22517,True,True,741.0,148.0,3.0,1.0,False,False,True,False,False,True,False,False,True,False,False,False
22518,False,False,1115.0,223.0,30.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
22519,False,True,1017.0,203.0,1.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
22520,False,False,831.0,166.0,3.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
22521,False,False,1109.0,222.0,2.0,3.0,False,True,False,False,False,True,False,False,False,False,False,True
22522,False,False,944.0,189.0,7.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
22523,False,False,378.0,76.0,5.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
22524,False,True,498.0,100.0,10.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22525,True,False,1122.0,224.0,5.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
22526,True,False,1102.0,220.0,30.0,1.0,False,False,True,False,False,False,True,False,True,False,False,False
22527,False,False,440.0,88.0,5.0,1.0,False,False,False,True,False,False,False,True,False,False,True,False
22528,True,True,913.0,183.0,2.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
22529,False,True,514.0,103.0,2.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
22530,False,True,842.0,168.0,3.0,2.0,False,False,True,False,False,False,False,True,False,False,True,False
22531,False,True,260.0,52.0,6.0,1.0,True,False,False,False,False,False,False,True,False,False,True,False
22532,False,True,1077.0,215.0,5.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
22533,True,True,1090.0,218.0,5.0,1.0,True,False,False,False,False,False,False,True,True,False,False,False
22534,True,True,727.0,145.0,10.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False
22535,True,True,63.0,13.0,2.0,2.0,False,False,True,False,False,False,False,True,False,False,True,False
22536,True,False,396.0,79.0,2.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
22537,False,False,837.0,167.0,1.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
22538,True,True,793.0,159.0,3.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22539,False,True,250.0,50.0,4.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
22540,False,True,1110.0,222.0,2.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
22541,True,True,708.0,142.0,2.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
22542,True,True,78.0,16.0,3.0,4.0,False,False,False,True,False,True,False,False,False,False,True,False
22543,False,False,659.0,132.0,2.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22544,False,False,451.0,90.0,2.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
22545,True,False,282.0,56.0,3.0,1.0,False,True,False,False,False,False,True,False,True,False,False,False
22546,False,False,1068.0,214.0,1.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
22547,False,False,1138.0,228.0,1.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22548,True,True,492.0,98.0,2.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
22549,False,False,401.0,80.0,7.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
22550,True,False,287.0,57.0,4.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
22551,False,True,749.0,150.0,4.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
22552,True,False,457.0,91.0,1.0,5.0,False,False,False,True,False,False,True,False,False,False,False,True
22553,True,True,501.0,100.0,1.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
22554,False,False,311.0,62.0,4.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
22555,True,True,560.0,112.0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False
22556,True,False,1050.0,210.0,3.0,1.0,False,False,True,False,False,False,True,False,True,False,False,False
